Date,State,Confirmed,Recovered,Deceased
20-05-2021,Assam,353574,297902,2507
20-05-2021,Bihar,676045,617397,4241
20-05-2021,Chandigarh,57331,50592,666
20-05-2021,Chhattisgarh,936423,842662,12295
20-05-2021,Delhi,1409950,1347157,22579
20-05-2021,Dadra and Nagar Haveli and Daman and Diu,9795,9072,4
20-05-2021,Goa,141567,118487,2272
20-05-2021,Gujarat,776220,677798,9404
20-05-2021,Himachal Pradesh,172722,136663,2581
20-05-2021,Haryana,722964,653407,7205
20-05-2021,Jharkhand,324884,293659,4714
20-05-2021,Jammu and Kashmir,260057,206081,3422
20-05-2021,Karnataka,2335524,1776695,23854
20-05-2021,Kerala,2263960,1938887,6853
20-05-2021,Ladakh,17025,15264,172
20-05-2021,Lakshadweep,5756,4051,20
20-05-2021,Maharashtra,5497448,5026308,85355
20-05-2021,Meghalaya,26927,20061,389
20-05-2021,Manipur,41909,34359,646
20-05-2021,Madhya Pradesh,752735,672695,7315
20-05-2021,Mizoram,9444,7407,30
20-05-2021,Nagaland,19284,13924,245
20-05-2021,Odisha,655899,556501,2456
20-05-2021,Punjab,523423,443666,12716
20-05-2021,Puducherry,91465,71919,1269
20-05-2021,Rajasthan,897193,745873,7346
20-05-2021,Sikkim,12204,8655,217
20-05-2021,Telangana,544263,495446,3060
20-05-2021,Tamil Nadu,1734804,1452283,19131
20-05-2021,Tripura,43493,36658,450
20-05-2021,India,26030775,22706073,291366
20-05-2021,Uttar Pradesh,1651530,1516508,18588
20-05-2021,Uttarakhand,303940,224535,5484
20-05-2021,West Bengal,1209958,1064553,13895
21-05-2021,Andaman and Nicobar Islands,6789,6417,98
21-05-2021,Andhra Pradesh,1542079,1323019,9904
21-05-2021,Arunachal Pradesh,23553,20545,92
21-05-2021,Assam,359640,302889,2588
21-05-2021,Bihar,681199,627548,4339
21-05-2021,Chandigarh,57737,51382,680
21-05-2021,Chhattisgarh,941366,852529,12391
21-05-2021,Delhi,1412959,1354445,22831
21-05-2021,Dadra and Nagar Haveli and Daman and Diu,9822,9167,4
21-05-2021,Goa,143192,121562,2302
21-05-2021,Gujarat,780471,686581,9469
21-05-2021,Himachal Pradesh,175384,141198,2638
21-05-2021,Haryana,728607,666893,7317
21-05-2021,Jharkhand,327035,297776,4760
21-05-2021,Jammu and Kashmir,263905,210547,3465
21-05-2021,Karnataka,2367742,1829276,24207
21-05-2021,Kerala,2293633,1979919,6995
21-05-2021,Ladakh,17146,15374,173
21-05-2021,Lakshadweep,6101,4228,22
21-05-2021,Maharashtra,5527092,5070801,86618
21-05-2021,Meghalaya,27755,20480,414
21-05-2021,Manipur,42565,35606,661
21-05-2021,Madhya Pradesh,757119,682100,7394
21-05-2021,Mizoram,9732,7521,30
21-05-2021,Nagaland,19593,14149,258
21-05-2021,Odisha,668422,567382,2483
21-05-2021,Punjab,528676,452318,12888
21-05-2021,Puducherry,93167,73936,1295
21-05-2021,Rajasthan,903418,764137,7475
21-05-2021,Sikkim,12521,8916,220
21-05-2021,Telangana,547727,500247,3085
21-05-2021,Tamil Nadu,1770988,1476761,19598
21-05-2021,Tripura,44356,37037,452
21-05-2021,India,26288074,23063698,295560
21-05-2021,Uttar Pradesh,1659212,1534176,18760
21-05-2021,Uttarakhand,307566,233266,5600
21-05-2021,West Bengal,1229805,1083570,14054
22-05-2021,Andaman and Nicobar Islands,6820,6441,101
22-05-2021,Andhra Pradesh,1562060,1341355,10022
22-05-2021,Arunachal Pradesh,23867,20836,95
22-05-2021,Assam,365620,307548,2667
22-05-2021,Bihar,685574,636224,4442
22-05-2021,Chandigarh,58129,52172,692
22-05-2021,Chhattisgarh,945694,862660,12494
22-05-2021,Delhi,1415219,1360898,23013
22-05-2021,Dadra and Nagar Haveli and Daman and Diu,9856,9239,4
22-05-2021,Goa,144839,124255,2341
22-05-2021,Gujarat,784676,695026,9523
22-05-2021,Himachal Pradesh,177725,146219,2693
22-05-2021,Haryana,733628,678220,7415
22-05-2021,Jharkhand,329072,301705,4801
22-05-2021,Jammu and Kashmir,267313,214664,3513
22-05-2021,Karnataka,2398925,1891042,24658
22-05-2021,Kerala,2322147,2025319,7171
22-05-2021,Ladakh,17277,15585,176
22-05-2021,Lakshadweep,6418,4371,24
22-05-2021,Maharashtra,5553225,5111095,87300
22-05-2021,Meghalaya,28878,20989,435
22-05-2021,Manipur,43322,36258,674
22-05-2021,Madhya Pradesh,760963,691427,7483
22-05-2021,Mizoram,10006,7736,31
22-05-2021,Nagaland,19845,14363,271
22-05-2021,Odisha,679530,577983,2509
22-05-2021,Punjab,533973,459681,13089
22-05-2021,Puducherry,94612,75947,1325
22-05-2021,Rajasthan,909521,779601,7590
22-05-2021,Sikkim,12808,9183,221
22-05-2021,Telangana,551035,504970,3106
22-05-2021,Tamil Nadu,1806861,1502537,20046
22-05-2021,Tripura,45220,37369,454
22-05-2021,India,26528971,23418836,299299
22-05-2021,Uttar Pradesh,1665176,1551716,18978
22-05-2021,Uttarakhand,310469,241430,5734
22-05-2021,West Bengal,1248668,1102772,14208
23-05-2021,Andaman and Nicobar Islands,6844,6473,103
23-05-2021,Andhra Pradesh,1580827,1361464,10126
23-05-2021,Arunachal Pradesh,24093,21096,98
23-05-2021,Assam,369183,313333,2739
23-05-2021,Bihar,689576,644335,4549
23-05-2021,Chandigarh,58489,52913,702
23-05-2021,Chhattisgarh,949000,870640,12586
23-05-2021,Delhi,1416868,1366056,23202
23-05-2021,Dadra and Nagar Haveli and Daman and Diu,9886,9301,4
23-05-2021,Goa,146460,126800,2383
23-05-2021,Gujarat,788470,703760,9576
23-05-2021,Himachal Pradesh,179034,150278,2752
23-05-2021,Haryana,738028,687700,7512
23-05-2021,Jharkhand,330417,306080,4838
23-05-2021,Jammu and Kashmir,270621,219620,3564
23-05-2021,Karnataka,2424904,1926615,25282
23-05-2021,Kerala,2347967,2062635,7359
23-05-2021,Ladakh,17407,15707,178
23-05-2021,Lakshadweep,6611,4512,24
23-05-2021,Maharashtra,5579897,5140272,88620
23-05-2021,Meghalaya,29681,21542,457
23-05-2021,Manipur,44089,36867,688
23-05-2021,Madhya Pradesh,764338,699014,7558
23-05-2021,Mizoram,10220,7839,33
23-05-2021,Nagaland,20068,14500,285
23-05-2021,Odisha,692382,589610,2537
23-05-2021,Punjab,538994,468208,13281
23-05-2021,Puducherry,96060,77850,1359
23-05-2021,Rajasthan,916042,796121,7703
23-05-2021,Sikkim,13132,9381,224
23-05-2021,Telangana,553277,509663,3125
23-05-2021,Tamil Nadu,1842344,1527733,20468
23-05-2021,Tripura,46096,37565,460
23-05-2021,India,26751805,23721089,303753
23-05-2021,Uttar Pradesh,1669891,1565802,19209
23-05-2021,Uttarakhand,313519,247603,5805
23-05-2021,West Bengal,1267090,1122201,14364
24-05-2021,Andaman and Nicobar Islands,6853,6495,104
24-05-2021,Andhra Pradesh,1593821,1379837,10222
24-05-2021,Arunachal Pradesh,24573,21344,102
24-05-2021,Assam,375404,318585,2823
24-05-2021,Bihar,692420,649835,4642
24-05-2021,Chandigarh,58734,53597,709
24-05-2021,Chhattisgarh,953209,879625,12646
24-05-2021,Delhi,1418418,1370431,23409
24-05-2021,Dadra and Nagar Haveli and Daman and Diu,9902,9347,4
24-05-2021,Goa,147861,129162,2421
24-05-2021,Gujarat,791657,713065,9621
24-05-2021,Himachal Pradesh,180983,153964,2813
24-05-2021,Haryana,741785,696059,7607
24-05-2021,Jharkhand,331811,309371,4871
24-05-2021,Jammu and Kashmir,272858,223619,3609
24-05-2021,Karnataka,2450215,1983948,25811
24-05-2021,Kerala,2365788,2098674,7555
24-05-2021,Ladakh,17532,15891,178
24-05-2021,Lakshadweep,6847,4636,24
24-05-2021,Maharashtra,5602019,5182592,89212
24-05-2021,Meghalaya,30492,22221,483
24-05-2021,Manipur,44627,37478,705
24-05-2021,Madhya Pradesh,767274,706003,7618
24-05-2021,Mizoram,10332,8019,33
24-05-2021,Nagaland,20259,14637,297
24-05-2021,Odisha,703441,601224,2569
24-05-2021,Punjab,543475,475011,13468
24-05-2021,Puducherry,96982,79765,1382
24-05-2021,Rajasthan,920456,812775,7806
24-05-2021,Sikkim,13233,9605,232
24-05-2021,Telangana,556320,513968,3146
24-05-2021,Tamil Nadu,1877211,1554759,20872
24-05-2021,Tripura,46522,38039,462
24-05-2021,India,26947662,24047826,307262
24-05-2021,Uttar Pradesh,1673785,1577720,19362
24-05-2021,Uttarakhand,315590,254654,5927
24-05-2021,West Bengal,1284973,1141871,14517
25-05-2021,Andaman and Nicobar Islands,6878,6544,106
25-05-2021,Andhra Pradesh,1609105,1400754,10328
25-05-2021,Arunachal Pradesh,25002,21575,104
25-05-2021,Assam,381171,323368,2915
25-05-2021,Bihar,695726,655850,4746
25-05-2021,Chandigarh,58992,54215,714
25-05-2021,Chhattisgarh,956715,887518,12723
25-05-2021,Delhi,1419986,1374682,23565
25-05-2021,Dadra and Nagar Haveli and Daman and Diu,9936,9398,4
25-05-2021,Goa,149410,131244,2460
25-05-2021,Gujarat,794912,722741,9665
25-05-2021,Himachal Pradesh,182982,157031,2873
25-05-2021,Haryana,744602,702779,7735
25-05-2021,Jharkhand,333058,312526,4891
25-05-2021,Jammu and Kashmir,275822,227242,3662
25-05-2021,Karnataka,2472973,2022172,26399
25-05-2021,Kerala,2395591,2132071,7732
25-05-2021,Ladakh,17810,16070,179
25-05-2021,Lakshadweep,7111,4740,26
25-05-2021,Maharashtra,5626155,5218768,90349
25-05-2021,Meghalaya,31449,22976,502
25-05-2021,Manipur,45451,37946,720
25-05-2021,Madhya Pradesh,769696,713376,7686
25-05-2021,Mizoram,10621,8160,34
25-05-2021,Nagaland,20535,14798,315
25-05-2021,Odisha,714380,612993,2602
25-05-2021,Punjab,548231,481462,13642
25-05-2021,Puducherry,98219,81336,1408
25-05-2021,Rajasthan,923860,828410,7911
25-05-2021,Sikkim,13511,9692,237
25-05-2021,Telangana,560141,518266,3169
25-05-2021,Tamil Nadu,1911496,1583504,21340
25-05-2021,Tripura,47295,38466,467
25-05-2021,India,27156654,24343090,311422
25-05-2021,Uttar Pradesh,1677508,1588161,19519
25-05-2021,Uttarakhand,318346,261328,6020
25-05-2021,West Bengal,1301978,1160928,14674
26-05-2021,Andaman and Nicobar Islands,6901,6573,108
26-05-2021,Andhra Pradesh,1627390,1424859,10427
26-05-2021,Arunachal Pradesh,25376,21765,107
26-05-2021,Assam,386870,329634,3005
26-05-2021,Bihar,698329,662491,4845
26-05-2021,Chandigarh,59216,54921,722
26-05-2021,Chhattisgarh,959544,893285,12779
26-05-2021,Delhi,1421477,1378634,23695
26-05-2021,Dadra and Nagar Haveli and Daman and Diu,9950,9451,4
26-05-2021,Goa,150897,132607,2499
26-05-2021,Gujarat,797997,732748,9701
26-05-2021,Himachal Pradesh,184347,159227,2917
26-05-2021,Haryana,747740,708255,7841
26-05-2021,Jharkhand,334035,314929,4910
26-05-2021,Jammu and Kashmir,278859,231265,3702
26-05-2021,Karnataka,2499784,2062910,26929
26-05-2021,Kerala,2424389,2167596,7883
26-05-2021,Ladakh,18045,16200,181
26-05-2021,Lakshadweep,7229,4930,26
26-05-2021,Maharashtra,5650907,5241833,91341
26-05-2021,Meghalaya,32295,23728,512
26-05-2021,Manipur,46298,38325,730
26-05-2021,Madhya Pradesh,771878,720855,7758
26-05-2021,Mizoram,10937,8292,34
26-05-2021,Nagaland,20795,14929,327
26-05-2021,Odisha,726003,623628,2637
26-05-2021,Punjab,552235,487859,13827
26-05-2021,Puducherry,99540,83263,1435
26-05-2021,Rajasthan,927746,841602,8018
26-05-2021,Sikkim,13806,9934,239
26-05-2021,Telangana,563903,522082,3189
26-05-2021,Tamil Nadu,1945260,1613221,21815
26-05-2021,Tripura,47962,39431,470
26-05-2021,India,27368164,24626144,315265
26-05-2021,Uttar Pradesh,1680684,1598701,19712
26-05-2021,Uttarakhand,321337,266182,6113
26-05-2021,West Bengal,1318203,1179999,14827
27-05-2021,Andaman and Nicobar Islands,6917,6591,109
27-05-2021,Andhra Pradesh,1643557,1446244,10531
27-05-2021,Arunachal Pradesh,25820,22019,109
27-05-2021,Assam,392574,334418,3088
27-05-2021,Bihar,700897,667506,4943
27-05-2021,Chandigarh,59416,55558,729
27-05-2021,Chhattisgarh,962368,900100,12848
27-05-2021,Delhi,1422549,1382359,23812
27-05-2021,Dadra and Nagar Haveli and Daman and Diu,9961,9478,4
27-05-2021,Goa,152401,134164,2538
27-05-2021,Gujarat,800866,742050,9734
27-05-2021,Himachal Pradesh,185819,162636,2976
27-05-2021,Haryana,750062,713934,7939
27-05-2021,Jharkhand,334730,316707,4926
27-05-2021,Jammu and Kashmir,281628,235617,3739
27-05-2021,Karnataka,2523998,2094369,27405
27-05-2021,Kerala,2448555,2198135,8064
27-05-2021,Ladakh,18186,16345,185
27-05-2021,Lakshadweep,7364,5110,28
27-05-2021,Maharashtra,5672180,5276203,92225
27-05-2021,Meghalaya,33104,24325,524
27-05-2021,Manipur,47111,38901,748
27-05-2021,Madhya Pradesh,773855,727700,7828
27-05-2021,Mizoram,11143,8487,34
27-05-2021,Nagaland,21023,15124,338
27-05-2021,Odisha,732739,635179,2671
27-05-2021,Punjab,556089,493854,14004
27-05-2021,Puducherry,100677,84749,1455
27-05-2021,Rajasthan,931200,851998,8103
27-05-2021,Sikkim,14214,10158,240
27-05-2021,Telangana,567517,526043,3207
27-05-2021,Tamil Nadu,1978621,1643284,22289
27-05-2021,Tripura,48504,40497,476
27-05-2021,India,27554239,24897146,318924
27-05-2021,Uttar Pradesh,1683862,1605696,19899
27-05-2021,Uttarakhand,323483,272488,6201
27-05-2021,West Bengal,1331249,1199120,14975
28-05-2021,Andaman and Nicobar Islands,6936,6630,113
28-05-2021,Andhra Pradesh,1657986,1466990,10634
28-05-2021,Arunachal Pradesh,26317,22352,111
28-05-2021,Assam,398010,340178,3168
28-05-2021,Bihar,702682,672868,5004
28-05-2021,Chandigarh,59577,56084,735
28-05-2021,Chhattisgarh,965208,905361,12915
28-05-2021,Delhi,1423690,1385158,23951
28-05-2021,Dadra and Nagar Haveli and Daman and Diu,10196,9817,4
28-05-2021,Goa,153456,135560,2570
28-05-2021,Gujarat,803387,750015,9761
28-05-2021,Himachal Pradesh,187342,165786,3040
28-05-2021,Haryana,752069,718959,8035
28-05-2021,Jharkhand,335417,318689,4946
28-05-2021,Jammu and Kashmir,284431,239254,3795
28-05-2021,Karnataka,2546821,2146621,27806
28-05-2021,Kerala,2470873,2224405,8258
28-05-2021,Ladakh,18310,16517,187
28-05-2021,Lakshadweep,7542,5378,29
28-05-2021,Maharashtra,5692920,5307874,93198
28-05-2021,Meghalaya,33835,25266,544
28-05-2021,Manipur,47843,39480,761
28-05-2021,Madhya Pradesh,775709,733496,7891
28-05-2021,Mizoram,11382,8643,35
28-05-2021,Nagaland,21215,15258,343
28-05-2021,Odisha,739955,647133,2704
28-05-2021,Punjab,559795,500651,14180
28-05-2021,Puducherry,101900,86528,1476
28-05-2021,Rajasthan,933848,863175,8181
28-05-2021,Sikkim,14634,10385,243
28-05-2021,Telangana,571044,530025,3226
28-05-2021,Tamil Nadu,2009700,1674539,22775
28-05-2021,Tripura,49287,41530,482
28-05-2021,India,27728322,25182478,322535
28-05-2021,Uttar Pradesh,1686138,1613841,20053
28-05-2021,Uttarakhand,325425,279516,6261
28-05-2021,West Bengal,1343442,1218516,15120
29-05-2021,Andaman and Nicobar Islands,6964,6660,113
29-05-2021,Andhra Pradesh,1671742,1487382,10738
29-05-2021,Arunachal Pradesh,26778,22746,114
29-05-2021,Assam,403623,344083,3245
29-05-2021,Bihar,704173,678036,5052
29-05-2021,Chandigarh,59740,56534,740
29-05-2021,Chhattisgarh,967645,911752,12979
29-05-2021,Delhi,1424646,1387538,24073
29-05-2021,Dadra and Nagar Haveli and Daman and Diu,10203,9849,4
29-05-2021,Goa,154419,136766,2597
29-05-2021,Gujarat,805617,757124,9790
29-05-2021,Himachal Pradesh,188604,168524,3070
29-05-2021,Haryana,753937,722711,8132
29-05-2021,Jharkhand,336240,320336,4959
29-05-2021,Jammu and Kashmir,286684,243588,3841
29-05-2021,Karnataka,2567449,2189064,28298
29-05-2021,Kerala,2494386,2252505,8456
29-05-2021,Ladakh,18448,16658,187
29-05-2021,Lakshadweep,7631,5596,31
29-05-2021,Maharashtra,5713215,5339838,94030
29-05-2021,Meghalaya,34448,26156,551
29-05-2021,Manipur,48850,40044,776
29-05-2021,Madhya Pradesh,777349,738491,7959
29-05-2021,Mizoram,11659,8863,35
29-05-2021,Nagaland,21371,15414,350
29-05-2021,Odisha,747143,658646,2739
29-05-2021,Punjab,562831,506349,14305
29-05-2021,Puducherry,102896,88246,1497
29-05-2021,Rajasthan,936162,871283,8251
29-05-2021,Sikkim,14907,10616,247
29-05-2021,Telangana,574026,533862,3247
29-05-2021,Tamil Nadu,2039716,1706298,23261
29-05-2021,Tripura,49882,42408,495
29-05-2021,India,27893604,25446961,325998
29-05-2021,Uttar Pradesh,1688152,1621743,20208
29-05-2021,Uttarakhand,327112,283962,6360
29-05-2021,West Bengal,1354956,1237290,15268
30-05-2021,Andaman and Nicobar Islands,6984,6683,114
30-05-2021,Andhra Pradesh,1685142,1508515,10832
30-05-2021,Arunachal Pradesh,26950,23052,115
30-05-2021,Assam,406868,349773,3300
30-05-2021,Bihar,705648,682166,5104
30-05-2021,Chandigarh,59922,57043,745
30-05-2021,Chhattisgarh,969300,917023,13016
30-05-2021,Delhi,1425592,1389341,24151
30-05-2021,Dadra and Nagar Haveli and Daman and Diu,10217,9878,4
30-05-2021,Goa,155064,138429,2625
30-05-2021,Gujarat,807488,762270,9815
30-05-2021,Himachal Pradesh,189465,171393,3111
30-05-2021,Haryana,755389,726081,8221
30-05-2021,Jharkhand,336943,322060,4978
30-05-2021,Jammu and Kashmir,288940,247393,3870
30-05-2021,Karnataka,2587827,2217117,28679
30-05-2021,Kerala,2514280,2281518,8642
30-05-2021,Ladakh,18497,16754,188
30-05-2021,Lakshadweep,7928,5733,32
30-05-2021,Maharashtra,5731815,5362370,94844
30-05-2021,Meghalaya,35190,27130,564
30-05-2021,Manipur,49882,40607,793
30-05-2021,Madhya Pradesh,778825,743550,8019
30-05-2021,Mizoram,11988,8961,36
30-05-2021,Nagaland,21563,15523,363
30-05-2021,Odisha,756684,670527,2772
30-05-2021,Punjab,565415,511720,14432
30-05-2021,Puducherry,103826,90141,1518
30-05-2021,Rajasthan,938460,880919,8317
30-05-2021,Sikkim,15171,10746,250
30-05-2021,Telangana,575827,537522,3263
30-05-2021,Tamil Nadu,2068580,1739280,23754
30-05-2021,Tripura,50736,43130,504
30-05-2021,India,28047000,25684625,329128
30-05-2021,Uttar Pradesh,1690016,1628456,20346
30-05-2021,Uttarakhand,328338,285889,6401
30-05-2021,West Bengal,1366240,1255932,15410
31-05-2021,Andaman and Nicobar Islands,7005,6719,115
31-05-2021,Andhra Pradesh,1693085,1528360,10930
31-05-2021,Arunachal Pradesh,27272,23402,115
31-05-2021,Assam,411216,354810,3365
31-05-2021,Bihar,706761,685362,5163
31-05-2021,Chandigarh,60046,57526,753
31-05-2021,Chhattisgarh,971463,922674,13048
31-05-2021,Delhi,1426240,1390963,24237
31-05-2021,Dadra and Nagar Haveli and Daman and Diu,10280,9946,4
31-05-2021,Goa,155666,140254,2649
31-05-2021,Gujarat,809169,766991,9833
31-05-2021,Himachal Pradesh,190330,173560,3127
31-05-2021,Haryana,756635,729752,8303
31-05-2021,Jharkhand,337774,323876,4991
31-05-2021,Jammu and Kashmir,290465,251463,3907
31-05-2021,Karnataka,2604431,2261590,29090
31-05-2021,Kerala,2526580,2310043,8816
31-05-2021,Ladakh,18662,16859,189
31-05-2021,Lakshadweep,8077,6216,33
31-05-2021,Maharashtra,5746892,5395370,95344
31-05-2021,Meghalaya,35598,28107,578
31-05-2021,Manipur,50751,41153,807
31-05-2021,Madhya Pradesh,780030,748573,8067
31-05-2021,Mizoram,12087,9214,40
31-05-2021,Nagaland,21680,15738,363
31-05-2021,Odisha,764997,680932,2807
31-05-2021,Punjab,567607,516624,14550
31-05-2021,Puducherry,104453,91770,1536
31-05-2021,Rajasthan,939958,888919,8385
31-05-2021,Sikkim,15317,10829,253
31-05-2021,Telangana,578351,540986,3281
31-05-2021,Tamil Nadu,2096516,1770503,24232
31-05-2021,Tripura,51130,44003,510
31-05-2021,India,28173883,25939750,331911
31-05-2021,Uttar Pradesh,1691488,1633947,20497
31-05-2021,Uttarakhand,329494,288928,6452
31-05-2021,West Bengal,1376377,1273788,15541
01-06-2021,Andaman and Nicobar Islands,7018,6745,118
01-06-2021,Andhra Pradesh,1704388,1546617,11034
01-06-2021,Arunachal Pradesh,27642,23754,116
01-06-2021,Assam,415898,359802,3416
01-06-2021,Bihar,707935,688462,5222
01-06-2021,Chandigarh,60154,57915,758
01-06-2021,Chhattisgarh,973349,927145,13077
01-06-2021,Delhi,1426863,1392386,24299
01-06-2021,Dadra and Nagar Haveli and Daman and Diu,10311,9992,4
01-06-2021,Goa,156569,142031,2671
01-06-2021,Gujarat,810730,771860,9855
01-06-2021,Himachal Pradesh,191251,175657,3165
01-06-2021,Haryana,757868,733205,8383
01-06-2021,Jharkhand,338383,325325,5000
01-06-2021,Jammu and Kashmir,292360,255145,3939
01-06-2021,Karnataka,2618735,2290861,29554
01-06-2021,Kerala,2546340,2334160,9010
01-06-2021,Ladakh,18750,16979,190
01-06-2021,Lakshadweep,8166,6538,33
01-06-2021,Maharashtra,5761015,5431319,96198
01-06-2021,Meghalaya,36065,28867,592
01-06-2021,Manipur,51549,41782,825
01-06-2021,Madhya Pradesh,781108,752693,8112
01-06-2021,Mizoram,12399,9347,42
01-06-2021,Nagaland,21854,16111,372
01-06-2021,Odisha,773732,692027,2844
01-06-2021,Punjab,569756,521663,14649
01-06-2021,Puducherry,105432,93173,1550
01-06-2021,Rajasthan,940960,895033,8450
01-06-2021,Sikkim,15626,11163,257
01-06-2021,Telangana,580844,544294,3296
01-06-2021,Tamil Nadu,2123029,1802176,24722
01-06-2021,Tripura,51971,44848,516
01-06-2021,India,28307035,26171147,335116
01-06-2021,Uttar Pradesh,1692709,1639572,20672
01-06-2021,Uttarakhand,330475,290990,6497
01-06-2021,West Bengal,1385801,1291510,15678
02-06-2021,Andaman and Nicobar Islands,7043,6781,119
02-06-2021,Andhra Pradesh,1717156,1562229,11132
02-06-2021,Arunachal Pradesh,28018,24083,118
02-06-2021,Assam,420076,364191,3477
02-06-2021,Bihar,709093,691234,5268
02-06-2021,Chandigarh,60288,58276,761
02-06-2021,Chhattisgarh,975141,930389,13117
02-06-2021,Delhi,1427439,1393673,24402
02-06-2021,Dadra and Nagar Haveli and Daman and Diu,10328,10054,4
02-06-2021,Goa,157275,143742,2693
02-06-2021,Gujarat,812063,775958,9873
02-06-2021,Himachal Pradesh,192142,176949,3194
02-06-2021,Haryana,759039,735910,8461
02-06-2021,Jharkhand,338915,326597,5011
02-06-2021,Jammu and Kashmir,294078,258536,3963
02-06-2021,Karnataka,2635122,2312060,30017
02-06-2021,Kerala,2566001,2363868,9223
02-06-2021,Ladakh,18841,17119,191
02-06-2021,Lakshadweep,8335,6804,35
02-06-2021,Maharashtra,5776184,5460589,96751
02-06-2021,Meghalaya,36597,29578,616
02-06-2021,Manipur,52278,42404,839
02-06-2021,Madhya Pradesh,782099,756806,8157
02-06-2021,Mizoram,12634,9494,44
02-06-2021,Nagaland,22072,16205,399
02-06-2021,Odisha,782131,702621,2884
02-06-2021,Punjab,571970,526089,14748
02-06-2021,Puducherry,106299,94566,1567
02-06-2021,Rajasthan,942236,901071,8515
02-06-2021,Sikkim,15876,11299,260
02-06-2021,Telangana,583228,546536,3313
02-06-2021,Tamil Nadu,2148346,1834439,25205
02-06-2021,Tripura,52542,45712,522
02-06-2021,India,28441079,26383037,338014
02-06-2021,Uttar Pradesh,1693992,1644511,20787
02-06-2021,Uttarakhand,331478,293768,6535
02-06-2021,West Bengal,1394724,1308896,15813
03-06-2021,Andaman and Nicobar Islands,7070,6820,119
03-06-2021,Andhra Pradesh,1728577,1578452,11213
03-06-2021,Arunachal Pradesh,28382,24420,119
03-06-2021,Assam,424385,368981,3523
03-06-2021,Bihar,710199,693472,5296
03-06-2021,Chandigarh,60399,58502,762
03-06-2021,Chhattisgarh,976760,934243,13139
03-06-2021,Delhi,1427926,1394731,24447
03-06-2021,Dadra and Nagar Haveli and Daman and Diu,10355,10088,4
03-06-2021,Goa,157847,145437,2710
03-06-2021,Gujarat,813270,778976,9890
03-06-2021,Himachal Pradesh,193137,178840,3217
03-06-2021,Haryana,760019,738799,8532
03-06-2021,Jharkhand,339930,327372,5021
03-06-2021,Jammu and Kashmir,295879,261230,3992
03-06-2021,Karnataka,2653446,2336096,30531
03-06-2021,Kerala,2584854,2390437,9376
03-06-2021,Ladakh,18954,17256,193
03-06-2021,Lakshadweep,8479,7060,35
03-06-2021,Maharashtra,5791413,5486206,97394
03-06-2021,Meghalaya,37149,30172,625
03-06-2021,Manipur,52899,43187,849
03-06-2021,Madhya Pradesh,782945,760552,8207
03-06-2021,Mizoram,12859,9602,46
03-06-2021,Nagaland,22240,16489,404
03-06-2021,Odisha,790970,713055,2926
03-06-2021,Punjab,574114,530601,14840
03-06-2021,Puducherry,107114,95516,1583
03-06-2021,Rajasthan,943494,907527,8559
03-06-2021,Sikkim,16165,11504,263
03-06-2021,Telangana,585489,549579,3331
03-06-2021,Tamil Nadu,2172751,1866660,25665
03-06-2021,Tripura,53219,46170,531
03-06-2021,India,28573503,26589759,340731
03-06-2021,Uttar Pradesh,1695212,1648771,20895
03-06-2021,Uttarakhand,332067,297122,6573
03-06-2021,West Bengal,1403535,1325834,15921
04-06-2021,Andaman and Nicobar Islands,7088,6852,121
04-06-2021,Andhra Pradesh,1738990,1593921,11296
04-06-2021,Arunachal Pradesh,28786,24835,122
04-06-2021,Assam,428933,373244,3577
04-06-2021,Bihar,711190,695562,5319
04-06-2021,Chandigarh,60487,58717,765
04-06-2021,Chhattisgarh,978220,938081,13162
04-06-2021,Delhi,1428449,1395892,24497
04-06-2021,Dadra and Nagar Haveli and Daman and Diu,10402,10135,4
04-06-2021,Goa,158423,146597,2727
04-06-2021,Gujarat,814390,782374,9906
04-06-2021,Himachal Pradesh,193924,180870,3244
04-06-2021,Haryana,760914,741255,8605
04-06-2021,Jharkhand,340408,328542,5034
04-06-2021,Jammu and Kashmir,297602,263961,4026
04-06-2021,Karnataka,2669514,2358412,30895
04-06-2021,Kerala,2601083,2416297,9511
04-06-2021,Ladakh,19076,17528,194
04-06-2021,Lakshadweep,8568,7294,36
04-06-2021,Maharashtra,5805565,5507058,98771
04-06-2021,Meghalaya,37733,30980,643
04-06-2021,Manipur,53690,43779,863
04-06-2021,Madhya Pradesh,783743,762597,8257
04-06-2021,Mizoram,13064,9816,48
04-06-2021,Nagaland,22387,16637,416
04-06-2021,Odisha,798699,724402,2965
04-06-2021,Punjab,576119,534915,14927
04-06-2021,Puducherry,107826,96731,1601
04-06-2021,Rajasthan,944500,911897,8599
04-06-2021,Sikkim,16518,11766,266
04-06-2021,Telangana,587664,553400,3346
04-06-2021,Tamil Nadu,2195402,1900306,26128
04-06-2021,Tripura,53869,46933,536
04-06-2021,India,28693957,26787522,344103
04-06-2021,Uttar Pradesh,1696324,1652417,21031
04-06-2021,Uttarakhand,332959,301128,6631
04-06-2021,West Bengal,1411448,1342391,16034
05-06-2021,Andaman and Nicobar Islands,7105,6876,122
05-06-2021,Andhra Pradesh,1749363,1609879,11376
05-06-2021,Arunachal Pradesh,29113,25237,123
05-06-2021,Assam,432714,376343,3621
05-06-2021,Bihar,712197,697229,5340
05-06-2021,Chandigarh,60585,58892,768
05-06-2021,Chhattisgarh,979576,941489,13192
